地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
718,初級8,昼戦,1031,RF,ぺこら,100,0,5,440,88%,195%,195,133,84,42,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6968,261,313,365,418,617
718,初級8,昼戦,46,RF,Kar98k,100,0,5,420,88%,195%,195,149,86,46,34,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6962,261,313,365,417,618
718,初級8,昼戦,296,RF,Gr SL8,100,0,5,425,88%,175%,195,132,86,43,41,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6958,260,313,365,417,619
718,初級8,昼戦,266,RF,R93,100,0,5,405,88%,175%,195,140,102,36,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6957,260,313,365,417,620
718,初級8,昼戦,20037,RF,M14 Mod,120,3,5,430,88%,175%,195,117,88,30,44,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6947,260,312,364,416,621
718,初級8,昼戦,329,RF,SVCh,100,0,5,435,88%,175%,195,159,107,33,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6922,259,311,363,415,622
718,初級8,昼戦,204,RF,Ballista,100,0,5,410,88%,175%,195,153,102,39,36,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6903,258,310,362,414,623
718,初級8,昼戦,312,RF,VSK-94,100,0,5,440,88%,175%,195,147,87,36,38,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6902,258,310,362,414,624
718,初級8,昼戦,48,RF,WA2000,100,0,5,440,90%,175%,195,142,87,32,39,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6911,259,310,362,414,625
718,初級8,昼戦,1024,RF,リコ,100,0,5,400,88%,195%,195,137,84,35,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6907,259,310,362,414,626
718,初級8,昼戦,226,RF,Mk 12,100,0,5,405,88%,175%,195,112,91,36,46,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6897,258,310,362,413,627
718,初級8,昼戦,231,RF,M82A1,100,0,5,440,88%,175%,195,174,85,33,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6884,258,309,361,413,628
718,初級8,昼戦,20051,RF,FF FN49 Mod,120,3,5,475,88%,175%,195,138,74,38,39,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6883,258,309,361,412,629
718,初級8,昼戦,348,RF,HS.50,100,0,5,440,88%,175%,195,175,93,32,33,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6834,256,307,358,410,630
718,初級8,昼戦,257,RF,M200,100,0,5,440,88%,175%,195,160,106,35,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6818,255,306,357,409,631
718,初級8,昼戦,222,RF,TAC-50,100,0,5,435,90%,190%,195,163,88,33,32,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6801,255,306,357,408,632
718,初級8,昼戦,20049,RF,56式半 Mod,120,3,5,475,88%,175%,195,138,81,43,37,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6793,254,305,356,407,633
718,初級8,昼戦,198,RF,カルカノ M91/38,100,0,5,365,88%,175%,195,161,99,49,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6772,253,304,355,406,634
718,初級8,昼戦,247,RF,K31,100,0,5,390,88%,175%,195,139,86,41,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6738,252,303,353,404,635
718,初級8,昼戦,1020,RF,ステラ・星井,100,0,5,450,88%,180%,195,129,93,40,38,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6721,252,302,352,403,636
718,初級8,昼戦,296,RF,Gr SL8,100,0,5,425,88%,175%,195,126,82,41,41,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6719,251,302,352,403,637
718,初級8,昼戦,46,RF,Kar98k,100,0,5,420,88%,195%,195,142,82,44,34,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6714,251,302,352,402,638
718,初級8,昼戦,20095,RF,漢陽88式 Mod,120,3,5,520,90%,175%,195,134,73,41,37,0,0,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6698,251,301,351,401,639
718,初級8,昼戦,329,RF,SVCh,100,0,5,435,88%,175%,195,152,102,32,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6697,251,301,351,401,640
718,初級8,昼戦,148,RF,IWS 2000,100,0,5,440,88%,175%,195,179,86,32,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6677,250,300,350,400,641
718,初級8,昼戦,20044,RF,SV-98 Mod,120,3,5,430,88%,175%,195,141,86,31,37,0,0,100,0,10,10,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6681,250,300,350,400,642
718,初級8,昼戦,226,RF,Mk 12,100,0,5,405,88%,175%,195,107,87,34,46,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6673,250,300,350,400,643
718,初級8,昼戦,43,RF,SVD,100,0,5,400,88%,175%,195,147,88,37,37,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6665,249,299,349,399,644
718,初級8,昼戦,179,RF,Gd DSR-50,100,0,5,410,88%,175%,195,180,96,37,31,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6650,249,299,349,399,645
718,初級8,昼戦,204,RF,Ballista,100,0,5,410,88%,175%,195,146,97,37,36,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6661,249,299,349,399,646
718,初級8,昼戦,312,RF,VSK-94,100,0,5,440,88%,175%,195,140,83,34,38,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6651,249,299,349,399,647
718,初級8,昼戦,128,RF,M99,100,0,5,440,88%,175%,195,173,90,36,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6648,249,299,349,398,648
718,初級8,昼戦,231,RF,M82A1,100,0,5,440,88%,175%,195,166,81,32,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6641,249,298,348,398,649
718,初級8,昼戦,270,RF,四式,100,0,5,420,88%,175%,195,134,82,41,39,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6623,248,298,347,397,650
718,初級8,昼戦,192,RF,JS05,100,0,5,450,88%,175%,195,174,97,36,31,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6604,247,297,346,396,651
718,初級8,昼戦,211,RF,SRS,100,0,5,435,88%,175%,195,149,91,39,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6603,247,297,346,396,652
718,初級8,昼戦,348,RF,HS.50,100,0,5,440,88%,175%,195,167,89,31,33,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6600,247,297,346,396,653
718,初級8,昼戦,257,RF,M200,100,0,5,440,88%,175%,195,153,101,33,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6586,246,296,345,395,654
718,初級8,昼戦,197,RF,カルカノ M1891,100,0,5,400,88%,175%,195,152,94,47,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6578,246,296,345,394,655
718,初級8,昼戦,317,RF,モンドラゴンM1908,100,0,5,420,88%,175%,195,124,82,38,41,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6579,246,296,345,394,656
718,初級8,昼戦,42,RF,PTRD,100,0,5,465,88%,175%,195,175,83,32,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6563,246,295,344,393,657
718,初級8,昼戦,146,RF,Gr G28,100,0,5,440,88%,175%,195,131,88,32,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6553,245,294,344,393,658
718,初級8,昼戦,334,RF,Model 99,100,0,5,485,88%,175%,195,140,93,42,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6562,246,295,344,393,659
718,初級8,昼戦,198,RF,カルカノ M91/38,100,0,5,365,88%,175%,195,154,95,47,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6552,245,294,343,393,660
718,初級8,昼戦,145,RF,OTs-44,100,0,5,400,88%,185%,195,173,74,36,32,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6531,244,293,342,391,661
718,初級8,昼戦,305,RF,タブク,100,0,5,420,88%,175%,195,127,90,40,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6531,244,293,342,391,662
718,初級8,昼戦,247,RF,K31,100,0,5,390,88%,175%,195,133,82,39,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6511,244,292,341,390,663
718,初級8,昼戦,117,RF,Gr PSG-1,100,0,5,465,88%,175%,195,132,81,29,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6498,243,292,341,389,664
718,初級8,昼戦,1020,RF,ステラ・星井,100,0,5,450,88%,180%,195,123,89,38,38,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6496,243,292,341,389,665
718,初級8,昼戦,273,RF,SSG3000,100,0,5,440,88%,175%,195,139,85,33,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6466,242,290,339,387,666
718,初級8,昼戦,43,RF,SVD,100,0,5,400,88%,175%,195,141,84,35,37,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6447,241,290,338,386,667
718,初級8,昼戦,20051,RF,FF FN49 Mod,120,3,5,475,88%,175%,195,126,68,35,39,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6449,241,290,338,386,668
718,初級8,昼戦,148,RF,IWS 2000,100,0,5,440,88%,175%,195,171,82,31,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6446,241,290,338,386,669
718,初級8,昼戦,184,RF,T-5000,100,0,5,450,88%,175%,195,139,94,31,36,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6427,241,289,337,385,670
718,初級8,昼戦,337,RF,デ・リーズル,100,0,5,510,88%,175%,195,120,96,42,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6426,240,289,337,385,671
718,初級8,昼戦,179,RF,Gd DSR-50,100,0,5,410,88%,175%,195,172,92,35,31,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6419,240,288,336,385,672
718,初級8,昼戦,180,RF,PzB39,100,0,5,420,88%,175%,195,173,79,35,32,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6416,240,288,336,384,673
718,初級8,昼戦,128,RF,M99,100,0,5,440,88%,175%,195,165,86,34,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6408,240,288,336,384,674
718,初級8,昼戦,52,RF,It BM59,100,0,5,485,90%,175%,195,115,66,28,44,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6392,239,287,335,383,675
718,初級8,昼戦,235,RF,SPR A3G,100,0,5,435,88%,175%,195,143,92,35,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6384,239,287,335,383,676
718,初級8,昼戦,270,RF,四式,100,0,5,420,88%,175%,195,128,78,39,39,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6393,239,287,335,383,677
718,初級8,昼戦,20049,RF,56式半 Mod,120,3,5,475,88%,175%,195,127,74,39,37,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6382,239,287,335,382,678
718,初級8,昼戦,192,RF,JS05,100,0,5,450,88%,175%,195,166,93,34,31,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6374,239,286,334,382,679
718,初級8,昼戦,211,RF,SRS,100,0,5,435,88%,175%,195,142,87,37,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6372,238,286,334,382,680
718,初級8,昼戦,197,RF,カルカノ M1891,100,0,5,400,88%,175%,195,145,90,45,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6355,238,285,333,381,681
718,初級8,昼戦,334,RF,Model 99,100,0,5,485,88%,175%,195,134,89,40,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6354,238,285,333,381,682
718,初級8,昼戦,146,RF,Gr G28,100,0,5,440,88%,175%,195,125,84,31,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6339,237,285,332,380,683
718,初級8,昼戦,317,RF,モンドラゴンM1908,100,0,5,420,88%,175%,195,118,78,36,41,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6342,237,285,332,380,684
718,初級8,昼戦,42,RF,PTRD,100,0,5,465,88%,175%,195,167,79,31,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6330,237,284,332,379,685
718,初級8,昼戦,305,RF,タブク,100,0,5,420,88%,175%,195,121,86,38,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6307,236,283,331,378,686
718,初級8,昼戦,145,RF,OTs-44,100,0,5,400,88%,185%,195,165,71,34,32,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6288,235,282,330,377,687
718,初級8,昼戦,117,RF,Gr PSG-1,100,0,5,465,88%,175%,195,126,77,28,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6278,235,282,329,376,688
718,初級8,昼戦,273,RF,SSG3000,100,0,5,440,88%,175%,195,133,81,32,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6259,234,281,328,375,689
718,初級8,昼戦,337,RF,デ・リーズル,100,0,5,510,88%,175%,195,115,92,40,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6236,233,280,327,374,690
718,初級8,昼戦,184,RF,T-5000,100,0,5,450,88%,175%,195,133,90,30,36,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6229,233,280,327,373,691
718,初級8,昼戦,230,RF,OBR,100,0,5,405,88%,175%,195,129,88,36,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6186,231,278,324,371,692
718,初級8,昼戦,268,RF,T-CMS,100,0,5,440,88%,175%,195,132,83,30,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6196,232,278,325,371,693
718,初級8,昼戦,52,RF,It BM59,100,0,5,485,90%,175%,195,110,63,27,44,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6185,231,278,324,371,694
718,初級8,昼戦,180,RF,PzB39,100,0,5,420,88%,175%,195,166,75,33,32,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6192,232,278,325,371,695
718,初級8,昼戦,235,RF,SPR A3G,100,0,5,435,88%,175%,195,137,88,33,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6179,231,278,324,370,696
718,初級8,昼戦,38,RF,M21,100,0,5,465,88%,175%,195,139,82,30,35,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6133,229,275,321,367,697
718,初級8,昼戦,284,RF,Zas M76,100,0,5,420,88%,175%,195,121,86,39,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6035,226,271,316,362,698
718,初級8,昼戦,320,RF,GM6 Lynx,100,0,5,420,88%,175%,195,149,83,33,33,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6046,226,272,317,362,699
718,初級8,昼戦,217,RF,SM-1,100,0,5,405,88%,175%,195,105,87,44,40,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6019,225,270,315,361,700
718,初級8,昼戦,34,RF,M1ガーランド,100,0,5,440,88%,175%,195,132,69,31,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6008,225,270,315,360,701
718,初級8,昼戦,268,RF,T-CMS,100,0,5,440,88%,175%,195,126,79,29,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5988,224,269,314,359,702
718,初級8,昼戦,255,RF,スカウト,100,0,5,450,88%,175%,195,126,86,39,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5970,223,268,313,358,703
718,初級8,昼戦,256,RF,ファルコン,100,0,5,440,88%,175%,195,154,79,31,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5976,224,268,313,358,704
718,初級8,昼戦,230,RF,OBR,100,0,5,405,88%,175%,195,123,84,34,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5972,223,268,313,358,705
718,初級8,昼戦,47,RF,G43,100,0,5,400,88%,175%,195,123,64,31,40,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5947,223,267,312,356,706
718,初級8,昼戦,38,RF,M21,100,0,5,465,88%,175%,195,133,78,29,35,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),5934,222,267,311,356,707
718,初級8,昼戦,35,RF,M1A1,100,0,5,420,88%,175%,195,105,85,47,38,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5844,219,262,306,350,708
718,初級8,昼戦,201,RF,ゲパード M1,100,0,5,440,88%,175%,195,158,85,31,30,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5841,219,262,306,350,709
718,初級8,昼戦,308,RF,C14,100,0,5,465,88%,175%,195,141,85,32,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5838,218,262,306,350,710
718,初級8,昼戦,284,RF,Zas M76,100,0,5,420,88%,175%,195,116,82,37,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5845,219,263,306,350,711
718,初級8,昼戦,320,RF,GM6 Lynx,100,0,5,420,88%,175%,195,142,79,32,33,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5836,218,262,306,350,712
718,初級8,昼戦,217,RF,SM-1,100,0,5,405,88%,175%,195,100,83,42,40,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5821,218,261,305,349,713
718,初級8,昼戦,34,RF,M1ガーランド,100,0,5,440,88%,175%,195,126,66,30,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5808,217,261,304,348,714
718,初級8,昼戦,256,RF,ファルコン,100,0,5,440,88%,175%,195,147,75,30,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5768,216,259,302,346,715
718,初級8,昼戦,255,RF,スカウト,100,0,5,450,88%,175%,195,120,82,37,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5764,216,259,302,345,716
718,初級8,昼戦,174,RF,81式カービン,100,0,5,375,88%,175%,195,136,87,46,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5731,214,257,300,343,717
718,初級8,昼戦,47,RF,G43,100,0,5,400,88%,175%,195,117,61,30,40,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5731,214,257,300,343,718
718,初級8,昼戦,241,RF,RT-20,100,0,5,450,88%,175%,195,174,86,31,27,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5715,214,257,300,342,719
718,初級8,昼戦,147,RF,SSG 69,100,0,5,400,88%,175%,195,143,91,43,30,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5667,212,255,297,340,720
718,初級8,昼戦,35,RF,M1A1,100,0,5,420,88%,175%,195,100,81,45,38,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5654,212,254,296,339,721
718,初級8,昼戦,308,RF,C14,100,0,5,465,88%,175%,195,135,81,31,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5655,212,254,296,339,722
718,初級8,昼戦,201,RF,ゲパード M1,100,0,5,440,88%,175%,195,151,81,30,30,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5647,211,254,296,338,723
718,初級8,昼戦,174,RF,81式カービン,100,0,5,375,88%,175%,195,130,83,44,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5543,207,249,291,332,724
718,初級8,昼戦,241,RF,RT-20,100,0,5,450,88%,175%,195,166,82,30,27,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5519,206,248,289,331,725
718,初級8,昼戦,147,RF,SSG 69,100,0,5,400,88%,175%,195,137,87,41,30,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5488,205,246,288,329,726
718,初級8,昼戦,182,RF,wz.29,100,0,5,485,88%,175%,195,125,72,37,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5463,204,245,286,327,727
718,初級8,昼戦,40,RF,SVT-38,100,0,5,420,88%,175%,195,121,65,38,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5354,200,240,281,321,728
718,初級8,昼戦,182,RF,wz.29,100,0,5,485,88%,175%,195,119,69,35,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5276,197,237,276,316,729
718,初級8,昼戦,41,RF,SKS,100,0,5,465,88%,175%,195,110,65,38,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5218,195,234,273,313,730
718,初級8,昼戦,40,RF,SVT-38,100,0,5,420,88%,175%,195,116,62,36,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5178,194,233,271,310,731
718,初級8,昼戦,41,RF,SKS,100,0,5,465,88%,175%,195,105,62,36,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5044,189,226,264,302,732
724,中級4,昼戦,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,98,58,58,100,15,0,200,1,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),8492,1167,1401,1634,1868,1
724,中級4,昼戦,20122,AR,Gr G11 Mod,120,3,5,620,68%,175%,15,96,66,51,97,0,0,200,1,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),8001,1100,1320,1540,1760,2
724,中級4,昼戦,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,93,53,53,100,15,0,100,0,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),7988,1098,1318,1537,1757,3
724,中級4,昼戦,20065,AR,416 Mod,120,3,5,620,45%,160%,15,117,73,75,79,0,0,200,1,10,10,専用装備 (5-Star),高速弾 (5-Star),専用装備 (5-Star),7594,1044,1253,1461,1670,4
724,中級4,昼戦,347,SMG,SR2,100,0,5,1040,5%,100%,195,50,46,72,116,0,0,150,1,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),8347,1043,1252,1460,1669,5
724,中級4,昼戦,20122,AR,Gr G11 Mod,120,3,5,620,68%,175%,15,91,61,47,97,0,0,100,0,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),7550,1038,1245,1453,1661,6
724,中級4,昼戦,338,AR,SIG MCX,100,0,5,580,20%,100%,15,97,77,51,104,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6231,1028,1233,1439,1644,7
724,中級4,昼戦,213,SMG,C-MS,100,0,5,925,5%,100%,195,51,47,83,111,0,0,150,1,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),8162,1020,1224,1428,1632,8
724,中級4,昼戦,347,SMG,SR2,100,0,5,1040,5%,100%,195,48,45,69,116,0,0,100,0,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),8149,1018,1222,1426,1629,9
724,中級4,昼戦,338,AR,SIG MCX,100,0,5,580,20%,100%,15,95,74,49,104,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6080,1003,1203,1404,1605,10
