地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
718,初級8,昼戦,70,AR,FF FNC,100,0,5,550,20%,100%,15,92,81,41,97,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5500,907,1089,1270,1452,23
718,初級8,昼戦,298,AR,Vepr,100,0,5,550,20%,100%,15,96,68,52,92,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5480,904,1085,1265,1446,24
718,初級8,昼戦,20057,AR,ST AR-15 Mod,120,3,5,540,68%,180%,15,103,68,55,68,0,0,100,0,10,10,オプティカル (5-Star),専用装備 (5-Star),専用装備 (5-Star),6561,902,1082,1262,1443,25
718,初級8,昼戦,20081,MG,LWMMG Mod,120,3,5,890,35%,150%,515,121,66,26,87,0,15,200,1,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),14360,897,1077,1256,1436,26
718,初級8,昼戦,20060,AR,AS Val Mod,120,3,5,680,20%,100%,15,97,73,59,97,0,0,200,1,10,10,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6524,897,1076,1255,1435,27
718,初級8,昼戦,62,AR,Gr G41,100,0,5,635,68%,150%,15,100,63,64,77,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6486,891,1070,1248,1426,28
718,初級8,昼戦,138,AR,6P62,100,0,5,605,20%,100%,195,91,71,37,78,0,0,150,1,10,0,ドットサイト (5-Star),徹甲弾 (5-Star),チップ (5-Star),6481,891,1069,1247,1425,29
718,初級8,昼戦,20064,AR,Gr G36 Mod,120,3,5,650,20%,100%,15,102,70,52,97,0,0,200,1,10,10,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6458,887,1065,1243,1420,30
718,初級8,昼戦,206,AR,AK-12,100,0,5,550,20%,100%,15,105,83,58,99,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6446,886,1063,1240,1418,31
718,初級8,昼戦,298,AR,Vepr,100,0,5,550,20%,100%,15,94,66,50,92,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5354,883,1060,1236,1413,32
718,初級8,昼戦,253,MG,ルイス,100,0,5,950,35%,150%,515,113,55,33,111,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),14110,881,1058,1234,1411,33
718,初級8,昼戦,1027,AR,アンジェリカ,100,0,5,605,78%,150%,15,96,63,71,75,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6410,881,1057,1233,1410,34
718,初級8,昼戦,20199,MG,80式 Mod,120,3,5,915,35%,150%,515,113,54,27,114,0,15,200,1,10,10,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),14088,880,1056,1232,1408,35
718,初級8,昼戦,70,AR,FF FNC,100,0,5,550,20%,100%,15,89,79,39,97,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5334,880,1056,1232,1408,36
718,初級8,昼戦,79,MG,FF M249SAW,100,0,5,785,60%,150%,515,87,59,40,134,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),14073,879,1055,1231,1407,37
718,初級8,昼戦,356,AR,A-545,100,0,5,550,20%,100%,15,104,73,54,103,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6388,878,1054,1229,1405,38
718,初級8,昼戦,118,AR,9A-91,100,0,5,580,68%,150%,15,82,54,55,103,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6383,877,1053,1228,1404,39
718,初級8,昼戦,1032,AR,メデューサ,100,0,5,605,30%,100%,15,110,77,52,94,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),6386,878,1053,1229,1404,40
718,初級8,昼戦,205,AR,AN-94,100,0,5,580,20%,100%,15,104,88,53,97,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6371,876,1051,1226,1401,41
718,初級8,昼戦,318,AR,VHS,100,0,5,580,20%,100%,15,106,74,52,99,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6354,873,1048,1223,1397,42
718,初級8,昼戦,62,AR,Gr G41,100,0,5,635,68%,150%,15,98,61,62,77,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6339,871,1045,1220,1394,43
718,初級8,昼戦,293,AR,AK-15,100,0,5,550,20%,100%,15,99,88,57,101,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6330,870,1044,1218,1392,44
718,初級8,昼戦,138,AR,6P62,100,0,5,605,20%,100%,195,88,69,35,78,0,0,100,0,10,0,ドットサイト (5-Star),徹甲弾 (5-Star),チップ (5-Star),6326,869,1043,1217,1391,45
718,初級8,昼戦,20061,AR,StG44 Mod,120,3,5,650,20%,100%,15,106,88,44,90,0,0,200,1,10,10,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6306,867,1040,1213,1387,46
718,初級8,昼戦,20075,MG,M1918 Mod,120,3,5,805,35%,150%,515,105,66,36,108,0,14,100,0,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),13879,867,1040,1214,1387,47
718,初級8,昼戦,20089,MG,ブレン Mod,120,3,5,890,35%,150%,515,117,70,32,98,0,13,200,1,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13860,866,1039,1212,1386,48
718,初級8,昼戦,306,AR,AK-Alfa,100,0,5,580,20%,100%,15,105,73,58,96,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6277,863,1035,1208,1380,49
718,初級8,昼戦,243,AR,64式自,100,0,5,625,20%,100%,15,109,69,56,88,0,0,150,1,10,0,フラッシュライト (5-Star),高速弾 (5-Star),チップ (5-Star),6257,860,1032,1204,1376,50
718,初級8,昼戦,20081,MG,LWMMG Mod,120,3,5,890,35%,150%,515,111,63,24,87,0,15,100,0,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13765,860,1032,1204,1376,51
718,初級8,昼戦,263,MG,Gr MG36,100,0,5,910,35%,150%,515,94,58,38,124,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13756,859,1031,1203,1375,52
718,初級8,昼戦,313,AR,S-ACR,100,0,5,620,20%,100%,15,94,64,47,112,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6252,859,1031,1203,1375,53
718,初級8,昼戦,1021,MG,アルマ・アルマス,100,0,5,975,35%,150%,515,104,55,24,124,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13743,858,1030,1202,1374,54
718,初級8,昼戦,206,AR,AK-12,100,0,5,550,20%,100%,15,102,80,55,99,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6249,859,1031,1202,1374,55
718,初級8,昼戦,292,MG,RPK-16,100,0,5,825,35%,150%,515,94,61,38,124,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13735,858,1030,1201,1373,56
718,初級8,昼戦,79,MG,FF M249SAW,100,0,5,785,60%,150%,515,83,57,38,134,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13736,858,1030,1201,1373,57
718,初級8,昼戦,253,MG,ルイス,100,0,5,950,35%,150%,515,108,53,31,111,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13730,858,1029,1201,1373,58
718,初級8,昼戦,338,AR,SIG MCX,100,0,5,580,20%,100%,15,97,77,51,104,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6231,856,1028,1199,1370,59
718,初級8,昼戦,289,AR,R5,100,0,5,620,20%,100%,15,104,74,48,97,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6224,855,1026,1198,1369,60
718,初級8,昼戦,290,AR,89式,100,0,5,605,20%,100%,15,95,83,50,103,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6223,855,1026,1197,1369,61
718,初級8,昼戦,274,AR,ACR,100,0,5,580,30%,100%,15,103,74,53,98,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6217,854,1025,1196,1367,62
718,初級8,昼戦,365,AR,SCR,100,0,5,550,20%,100%,15,100,75,59,100,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6216,854,1025,1196,1367,63
718,初級8,昼戦,20060,AR,AS Val Mod,120,3,5,680,20%,100%,15,93,68,54,97,0,0,100,0,10,10,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6217,854,1025,1196,1367,64
718,初級8,昼戦,1027,AR,アンジェリカ,100,0,5,605,78%,150%,15,93,60,69,75,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6211,854,1024,1195,1366,65
718,初級8,昼戦,118,AR,9A-91,100,0,5,580,68%,150%,15,80,52,53,103,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6206,853,1023,1194,1365,66
718,初級8,昼戦,1032,AR,メデューサ,100,0,5,605,30%,100%,15,107,74,50,94,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),6206,853,1023,1194,1365,67
718,初級8,昼戦,173,MG,PKP,100,0,5,825,35%,150%,515,105,55,30,122,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13645,852,1023,1193,1364,68
718,初級8,昼戦,356,AR,A-545,100,0,5,550,20%,100%,15,101,70,52,103,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6197,852,1022,1192,1363,69
718,初級8,昼戦,205,AR,AN-94,100,0,5,580,20%,100%,15,101,85,51,97,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6193,851,1021,1192,1362,70
718,初級8,昼戦,185,MG,Ameli,100,0,5,705,35%,150%,515,100,59,47,144,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13604,850,1020,1190,1360,71
718,初級8,昼戦,208,MG,HMG21,100,0,5,845,35%,150%,515,102,52,35,130,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13597,849,1019,1189,1359,72
718,初級8,昼戦,318,AR,VHS,100,0,5,580,20%,100%,15,103,71,50,99,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6167,847,1017,1187,1356,73
718,初級8,昼戦,72,AR,TAR-21,100,0,5,525,68%,150%,15,89,53,69,89,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6149,845,1014,1183,1352,74
718,初級8,昼戦,236,AR,K11,100,0,5,675,20%,100%,15,102,74,41,97,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6145,844,1013,1182,1351,75
718,初級8,昼戦,238,MG,88式,100,0,5,825,35%,150%,515,95,57,37,121,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13501,843,1012,1181,1350,76
718,初級8,昼戦,20064,AR,Gr G36 Mod,120,3,5,650,20%,100%,15,89,81,48,100,0,0,100,0,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6138,843,1012,1181,1350,77
718,初級8,昼戦,293,AR,AK-15,100,0,5,550,20%,100%,15,96,85,54,101,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6134,843,1012,1180,1349,78
718,初級8,昼戦,215,AR,MDR,100,0,5,595,20%,100%,15,97,85,46,100,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6111,840,1008,1176,1344,79
718,初級8,昼戦,20199,MG,80式 Mod,120,3,5,915,35%,150%,515,103,51,25,114,0,15,100,0,10,10,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13443,840,1008,1176,1344,80
718,初級8,昼戦,20071,AR,ガリル Mod,120,3,5,635,20%,100%,15,98,87,51,90,0,0,200,1,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6105,839,1007,1175,1343,81
718,初級8,昼戦,263,MG,Gr MG36,100,0,5,910,35%,150%,515,90,56,36,124,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13428,839,1007,1174,1342,82
718,初級8,昼戦,313,AR,S-ACR,100,0,5,620,20%,100%,15,92,62,45,112,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6101,838,1006,1174,1342,83
718,初級8,昼戦,1021,MG,アルマ・アルマス,100,0,5,975,35%,150%,515,100,53,23,124,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13428,839,1007,1174,1342,84
718,初級8,昼戦,1033,MG,花園ゆりね,100,0,5,910,35%,150%,515,103,52,25,123,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13416,838,1006,1173,1341,85
718,初級8,昼戦,292,MG,RPK-16,100,0,5,825,35%,150%,515,90,59,36,124,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13418,838,1006,1174,1341,86
718,初級8,昼戦,112,MG,ネゲヴ,100,0,5,870,35%,150%,515,93,59,38,134,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13408,838,1005,1173,1340,87
718,初級8,昼戦,109,MG,Gr MG5,100,0,5,990,35%,150%,515,94,50,28,115,0,16,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13396,837,1004,1172,1339,88
718,初級8,昼戦,339,MG,RPK-203,100,0,5,825,35%,150%,515,101,58,38,119,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13385,836,1003,1171,1338,89
718,初級8,昼戦,243,AR,64式自,100,0,5,625,20%,100%,15,106,66,54,88,0,0,100,0,10,0,フラッシュライト (5-Star),高速弾 (5-Star),チップ (5-Star),6082,836,1003,1170,1338,90
718,初級8,昼戦,214,AR,ADS,100,0,5,605,20%,100%,15,98,74,50,99,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6080,836,1003,1170,1337,91
718,初級8,昼戦,307,MG,ZB-26,100,0,5,910,35%,150%,515,110,53,33,111,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13372,835,1002,1170,1337,92
718,初級8,昼戦,306,AR,AK-Alfa,100,0,5,580,20%,100%,15,102,70,55,96,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6078,835,1002,1170,1337,93
718,初級8,昼戦,338,AR,SIG MCX,100,0,5,580,20%,100%,15,95,74,49,104,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6080,836,1003,1170,1337,94
718,初級8,昼戦,194,AR,K2,100,0,5,635,20%,100%,15,98,71,47,99,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6059,833,999,1166,1332,95
718,初級8,昼戦,172,AR,Am RFB,100,0,5,525,78%,118%,15,111,75,54,79,0,0,150,1,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),6054,832,998,1165,1331,96
718,初級8,昼戦,80,MG,M1919A4,100,0,5,910,35%,160%,515,106,61,23,94,0,14,150,1,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13304,831,997,1164,1330,97
718,初級8,昼戦,82,MG,DP28,100,0,5,705,45%,150%,515,97,63,33,109,0,14,150,1,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13300,831,997,1163,1330,98
718,初級8,昼戦,290,AR,89式,100,0,5,605,20%,100%,15,92,81,48,103,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6046,831,997,1163,1330,99
718,初級8,昼戦,173,MG,PKP,100,0,5,825,35%,150%,515,100,53,29,122,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13294,830,997,1163,1329,100
718,初級8,昼戦,185,MG,Ameli,100,0,5,705,35%,150%,515,96,57,45,144,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13292,830,996,1163,1329,101
718,初級8,昼戦,208,MG,HMG21,100,0,5,845,35%,150%,515,97,51,33,130,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13281,830,996,1162,1328,102
718,初級8,昼戦,289,AR,R5,100,0,5,620,20%,100%,15,101,71,46,97,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6039,830,996,1162,1328,103
718,初級8,昼戦,274,AR,ACR,100,0,5,580,30%,100%,15,100,71,51,98,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6033,829,995,1161,1327,104
718,初級8,昼戦,340,AR,TKB-408,100,0,5,580,20%,100%,15,96,87,53,96,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6014,826,992,1157,1323,105
718,初級8,昼戦,20089,MG,ブレン Mod,120,3,5,890,35%,150%,515,107,66,29,98,0,13,100,0,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13236,827,992,1158,1323,106
718,初級8,昼戦,365,AR,SCR,100,0,5,550,20%,100%,15,97,72,56,100,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6016,827,992,1158,1323,107
718,初級8,昼戦,181,AR,T91,100,0,5,620,20%,100%,15,92,79,51,100,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6001,825,990,1155,1320,108
718,初級8,昼戦,196,AR,Zas M21,100,0,5,605,20%,100%,15,96,83,46,98,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5997,824,989,1154,1319,109
718,初級8,昼戦,72,AR,TAR-21,100,0,5,525,68%,150%,15,87,51,67,89,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),5991,823,988,1153,1318,110
718,初級8,昼戦,238,MG,88式,100,0,5,825,35%,150%,515,91,55,35,121,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13176,823,988,1152,1317,111
718,初級8,昼戦,20063,AR,Gr G3 Mod,120,3,5,565,20%,100%,15,102,94,46,88,0,0,200,1,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5969,820,984,1149,1313,112
718,初級8,昼戦,20061,AR,StG44 Mod,120,3,5,650,20%,100%,15,100,83,40,90,0,0,100,0,10,10,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),5971,821,985,1149,1313,113
718,初級8,昼戦,109,MG,Gr MG5,100,0,5,990,35%,150%,515,90,49,27,115,0,16,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13137,821,985,1149,1313,114
718,初級8,昼戦,254,MG,UKM-2000,100,0,5,845,35%,150%,515,99,49,27,110,0,16,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13127,820,984,1148,1312,115
718,初級8,昼戦,287,AR,SIG-556,100,0,5,605,20%,100%,15,92,81,50,100,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5968,820,984,1148,1312,116
718,初級8,昼戦,1033,MG,花園ゆりね,100,0,5,910,35%,150%,515,98,51,24,123,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13124,820,984,1148,1312,117
718,初級8,昼戦,236,AR,K11,100,0,5,675,20%,100%,15,99,71,39,97,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5958,819,983,1146,1310,118
718,初級8,昼戦,129,AR,95式,100,0,5,580,20%,100%,15,96,88,51,95,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5950,818,981,1145,1309,119
718,初級8,昼戦,275,MG,M1895 CB,100,0,5,950,35%,150%,515,99,49,24,126,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13095,818,982,1145,1309,120
718,初級8,昼戦,1029,AR,エージェント416,100,0,5,605,20%,100%,15,92,81,49,100,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5950,818,981,1145,1309,121
718,初級8,昼戦,112,MG,ネゲヴ,100,0,5,870,35%,150%,515,89,57,36,134,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13091,818,981,1145,1309,122
718,初級8,昼戦,119,AR,OTs-14,100,0,5,550,20%,100%,15,97,74,60,96,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5949,817,981,1145,1308,123
718,初級8,昼戦,66,AR,56-1式,100,0,5,690,68%,144%,15,94,39,39,94,0,0,150,1,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5942,817,980,1143,1307,124
718,初級8,昼戦,130,AR,97式,100,0,5,580,20%,100%,15,95,87,51,96,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5943,817,980,1144,1307,125
718,初級8,昼戦,215,AR,MDR,100,0,5,595,20%,100%,15,94,83,44,100,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5939,816,979,1143,1306,126
718,初級8,昼戦,307,MG,ZB-26,100,0,5,910,35%,150%,515,105,52,31,111,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13066,816,979,1143,1306,127
718,初級8,昼戦,214,AR,ADS,100,0,5,605,20%,100%,15,96,71,48,99,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5932,815,978,1141,1305,128
718,初級8,昼戦,82,MG,DP28,100,0,5,705,45%,150%,515,93,62,31,109,0,14,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13045,815,978,1141,1304,129
718,初級8,昼戦,339,MG,RPK-203,100,0,5,825,35%,150%,515,96,56,36,119,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13032,814,977,1140,1303,130
718,初級8,昼戦,80,MG,M1919A4,100,0,5,910,35%,160%,515,101,60,22,94,0,14,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13029,814,977,1140,1302,131
718,初級8,昼戦,149,MG,AEK-999,100,0,5,825,35%,150%,515,98,52,29,115,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13009,813,975,1138,1300,132
718,初級8,昼戦,193,AR,T65,100,0,5,620,20%,100%,15,95,79,44,100,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5913,813,975,1138,1300,133
718,初級8,昼戦,194,AR,K2,100,0,5,635,20%,100%,15,96,68,45,99,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5908,812,974,1137,1299,134
718,初級8,昼戦,288,AR,CR-21,100,0,5,550,20%,100%,15,96,72,48,102,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5889,809,971,1133,1295,135
718,初級8,昼戦,240,MG,Mk46,100,0,5,810,35%,150%,515,86,58,38,137,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12940,808,970,1132,1294,136
718,初級8,昼戦,172,AR,Am RFB,100,0,5,525,78%,118%,15,108,72,52,79,0,0,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5883,808,970,1132,1294,137
718,初級8,昼戦,276,MG,Kord,100,0,5,990,35%,150%,515,120,45,22,105,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12926,807,969,1131,1292,138
718,初級8,昼戦,175,AR,ART556,100,0,5,580,20%,100%,15,102,73,54,90,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5857,805,966,1127,1288,139
718,初級8,昼戦,254,MG,UKM-2000,100,0,5,845,35%,150%,515,95,48,26,110,0,16,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12871,804,965,1126,1287,140
718,初級8,昼戦,1026,MG,クラエス,100,0,5,785,55%,150%,515,97,44,38,134,0,13,150,1,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),12855,803,964,1124,1285,141
718,初級8,昼戦,275,MG,M1895 CB,100,0,5,950,35%,150%,515,95,48,23,126,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12840,802,963,1123,1284,142
718,初級8,昼戦,340,AR,TKB-408,100,0,5,580,20%,100%,15,93,84,51,96,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5839,802,963,1124,1284,143
718,初級8,昼戦,86,MG,MG42,100,0,5,825,35%,150%,515,102,46,27,127,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12825,801,961,1122,1282,144
718,初級8,昼戦,181,AR,T91,100,0,5,620,20%,100%,15,89,77,49,100,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5827,801,961,1121,1281,145
718,初級8,昼戦,196,AR,Zas M21,100,0,5,605,20%,100%,15,93,81,44,98,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5827,801,961,1121,1281,146
718,初級8,昼戦,319,MG,PM1910,100,0,5,950,35%,150%,515,99,50,26,99,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12794,799,959,1119,1279,147
718,初級8,昼戦,349,AR,AK74M,100,0,5,550,20%,100%,15,100,77,50,94,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5816,799,959,1119,1279,148
718,初級8,昼戦,264,MG,ショーシャ,100,0,5,870,35%,150%,515,113,58,31,76,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12789,799,959,1119,1278,149
